"ID","Player","Team","Position","RkOv","Status","Age","Opponent","Salary","Contract","Score","%D","ADP","GP","FG%","3PTM","FTM","FT%","PTS","REB","AST","ST","BLK","TO"
"*04exf*","Edmond Sumner","(N/A)","SG,G","1514","FA","29","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*05qvh*","Dwayne Sutton","(N/A)","SF,PF","1515","FA","28","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*04ewq*","Caleb Swanigan","(N/A)","PF,C","1516","FA","28","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*0623n*","Cole Swider","TOR","SF","1517","FA","26","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*05ya8*","Craig Sword","(N/A)","SG,G","1518","FA","31","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*03wqx*","Keifer Sykes","(N/A)","PG,SG,G","1519","FA","31","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*05x7f*","Anthony Tarke","(N/A)","SG,G","1520","FA","27","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*03e77*","Edy Tavares","(N/A)","C","1521","FA","33","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*059ws*","BJ Taylor","(N/A)","PG,G","1522","FA","28","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*048yg*","Isaiah Taylor","(N/A)","PG,G","1523","FA","31","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*05qzj*","Marlon Taylor","(N/A)","SG,G","1524","FA","28","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*05uuj*","Terry Taylor","SAC","PF","1525","FA","26","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*05uux*","MaCio Teague","(N/A)","SG,G","1526","FA","28","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*02nft*","Marquis Teague","(N/A)","PG,G","1527","FA","32","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*07240*","Jahmyl Telfort","LAC","SF,PF","1528","FA","24","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*06mo4*","Christian Terrell","(N/A)","PG,G","1529","FA","28","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*04xhw*","Jared Terrell","(N/A)","PG,G","1530","FA","30","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*04xk5*","Emanuel Terry","(N/A)","SF,PF","1531","FA","29","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*05qth*","Tyrell Terry","(N/A)","PG,G","1532","FA","25","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*05qzo*","Jon Teske","(N/A)","C","1533","FA","28","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*04hoo*","Daniel Theis","(N/A)","C","1534","Li'lSeb","33","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*0393m*","Adonis Thomas","(N/A)","SF,PF","1535","FA","32","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*05qyv*","Brodric Thomas","(N/A)","SG,G","1536","FA","28","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*04qsf*","Khyri Thomas","(N/A)","SG,G","1537","FA","29","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*052q1*","Matt Thomas","(N/A)","SG,G","1538","FA","31","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*07245*","Saint Thomas","PHI","SF,PF","1539","FA","22","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*027om*","Tristan Thompson","CLE","C","1540","FA","34","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*05ujb*","JT Thor","WAS","PF","1541","FA","23","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*04exb*","Sindarius Thornwell","ORL","SG,G","1542","FA","30","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*05qwu*","Killian Tillie","(N/A)","C","1543","FA","27","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*05ya9*","Justin Tillman","(N/A)","SF","1544","FA","29","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*05xnb*","Jeremiah Tilmon","(N/A)","C","1545","FA","26","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*05qze*","Tres Tinkle","(N/A)","SF","1546","FA","29","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*044te*","Mike Tobey","CHA","C","1547","FA","30","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*05uj5*","Isaiah Todd","(N/A)","PF","1548","FA","23","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*03l5d*","Yuki Togashi","(N/A)","PG,G","1549","FA","32","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*03r8b*","J.P. Tokoto","(N/A)","SF","1550","FA","32","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*06mpg*","Keisei Tominaga","(N/A)","PG,G","1551","FA","24","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*06hn1*","AuDiese Toney","(N/A)","PG,SG,G","1552","FA","25","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*05qz0*","Jake Toolson","(N/A)","SG,G","1553","FA","29","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*059q7*","Juan Toscano-Anderson","(N/A)","SF","1554","FA","32","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*03se3*","Axel Toupane","(N/A)","SG,G","1555","FA","33","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*06mme*","Armel Traore","(N/A)","SF,PF","1556","FA","22","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*06hpn*","Reid Travis","(N/A)","PF","1557","FA","29","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*03wo8*","Travis Trice II","(N/A)","SG,G","1558","FA","32","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*03lgk*","Allonzo Trier","(N/A)","SG,G","1559","FA","29","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*04l9b*","Melo Trimble","(N/A)","PG,G","1560","FA","30","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*05qye*","Jahlil Tripp","(N/A)","SF,PF","1561","FA","28","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*06ceu*","Azuolas Tubelis","(N/A)","PF","1562","FA","23","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*06mov*","Jordan Tucker","(N/A)","SF,PF","1563","FA","27","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*02q81*","P.J. Tucker","NY","SF","1564","FA","40","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*059qe*","Rayjon Tucker","MIL","SG,G","1565","FA","28","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*06hru*","Ryan Turell","(N/A)","SF,PF","1566","FA","26","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*05qxt*","Breein Tyree","(N/A)","PG,SG,G","1567","FA","27","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*06ccx*","Hunter Tyson","DEN","PF","1568","FA","25","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*042nu*","Tyler Ulis","(N/A)","PG,G","1569","FA","29","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*065ve*","Stanley Umude","SA","SG,G","1570","FA","26","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*03wkm*","Robert Upshaw","(N/A)","C","1571","FA","31","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*04576*","Jarrod Uthoff","(N/A)","SF,PF","1572","FA","32","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*042na*","Denzel Valentine","(N/A)","SG,G","1573","FA","31","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*06hi8*","Vincent Valerio-Bodon","LAL","SF,PF","1574","FA","24","GS Tue 7:00PM","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*04848*","Fred VanVleet","HOU","PG,G","1575","Schevin","31","@OKC Tue 4:30PM","60","TBA","0","67","768.2","0","0","0","0","0","0","0","0","0","0","0"
"*064s5*","Chandler Vaudrin","(N/A)","PG,SG,G","1576","FA","28","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*03r7f*","Rashad Vaughn","(N/A)","SG,G,SF","1577","FA","29","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*06mo3*","Santiago Vescovi","(N/A)","PG,G","1578","FA","24","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*04exk*","Aleksandar Vezenkov","(N/A)","PF","1579","FA","30","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*05rzi*","Luca Vildoza","(N/A)","PG,G","1580","FA","30","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*05r0e*","Christian Vital","(N/A)","SG,G","1581","FA","28","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*03apw*","Noah Vonleh","(N/A)","PF,C","1582","FA","30","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*05uue*","Ishmail Wainright","(N/A)","SF","1583","FA","31","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*02nf4*","Dion Waiters","(N/A)","SG,G,SF","1584","FA","33","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*03wp1*","Corey Walden","(N/A)","PG,G","1585","FA","33","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*06fk6*","Jordan Walker","(N/A)","PG,SG,G","1586","FA","26","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*04qrv*","Lonnie Walker","PHI","SG,G","1587","FA","26","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*05uwr*","M.J. Walker","(N/A)","SG,G","1588","FA","27","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*01sc8*","John Wall","(N/A)","PG,G","1589","FA","35","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*042oj*","Tyrone Wallace","(N/A)","PG,SG,G","1590","FA","31","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*06cd1*","Jordan Walsh","BOS","PF","1591","FA","21","","1","TBA","0","8","294","0","0","0","0","0","0","0","0","0","0","0"
"*04jw8*","Derrick Walton","DET","PG,G","1592","FA","30","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*06mok*","Tyson Ward","(N/A)","SF","1593","FA","28","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*048tg*","Jameel Warney","DAL","SF","1594","FA","31","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*03bxn*","T.J. Warren","(N/A)","SF","1595","FA","32","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*03xmk*","Julian Washburn","(N/A)","SF","1596","FA","33","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*05uuh*","Duane Washington","(N/A)","SG,G","1597","FA","25","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*06qf5*","Warren Washington","(N/A)","SF,PF","1598","FA","25","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*04xhy*","Yuta Watanabe","(N/A)","SF","1599","FA","30","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*051pv*","Tremont Waters","(N/A)","PG,G","1600","FA","27","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*06mm0*","Anton Watson","LAL","SF","1601","FA","25","GS Tue 7:00PM","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*05xoa*","Ibi Watson","(N/A)","SG,G","1602","FA","27","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*04xlm*","Paul Watson","(N/A)","SG,G,SF","1603","FA","30","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*051pt*","Quinndary Weatherspoon","(N/A)","SG,G","1604","FA","29","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*0484j*","James Webb III","(N/A)","SF","1605","FA","32","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*03xlt*","Briante Weber","(N/A)","PG,G","1606","FA","32","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*05xnf*","Romeo Weems","(N/A)","SF","1607","FA","24","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*04qsy*","Thomas Welsh","(N/A)","C","1608","FA","29","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*05qzn*","Kaleb Wesson","(N/A)","PF,C","1609","FA","26","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*005kc*","Russell Westbrook","DEN","PG,G","1610","Mike","36","","19","23/24","0","48","240.5","0","0","0","0","0","0","0","0","0","0","0"
"*064s7*","Isaiah Whaley","(N/A)","SF,PF","1611","FA","27","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*06rur*","Phillip Wheeler","PHI","SF,PF","1612","FA","23","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*04l1t*","Andrew White","(N/A)","SF","1613","FA","32","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*06305*","Fabian White","(N/A)","SF,PF","1614","FA","26","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*062sr*","Jack White","(N/A)","SF","1615","FA","28","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*043vx*","Okaro White","(N/A)","SF,PF","1616","FA","33","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*042o1*","Isaiah Whitehead","(N/A)","PG,SG,G","1617","FA","30","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*05qyt*","Kahlil Whitney","(N/A)","SF","1618","FA","24","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*06mo5*","Jimmy Whitt","GS","PG,G","1619","FA","28","@LAL Tue 7:00PM","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*05qvy*","Greg Whittington","(N/A)","SF,PF","1620","FA","32","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*05ujf*","Joe Wieskamp","(N/A)","SF","1621","FA","26","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*0590m*","Lindell Wigginton","(N/A)","PG,G","1622","FA","27","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*03sir*","Scottie Wilbekin","(N/A)","PG,G","1623","FA","32","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*04iy9*","Jacob Wiley","(N/A)","PG,G","1624","FA","31","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*03z95*","Alan Williams","(N/A)","PF,C","1625","FA","32","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*0623h*","Alondes Williams","WAS","SG,G","1626","FA","26","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*07242*","Brice Williams","DET","SG,G,SF,PF","1627","FA","24","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*0666j*","Bryson Williams","(N/A)","SF,PF","1628","FA","27","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*06668*","Donovan Williams","(N/A)","SG,G","1629","FA","24","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*06ps6*","Jaylin Williams","(N/A)","SF,PF","1630","FA","25","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*04xgk*","Johnathan Williams","(N/A)","PF","1631","FA","30","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*06hqr*","KJ Williams","(N/A)","PF","1632","FA","26","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*06l10*","Malik Williams","(N/A)","C","1633","FA","27","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*0664y*","Nate Williams","LAL","SG,G","1634","FA","26","GS Tue 7:00PM","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*04jw3*","T.J. Williams","(N/A)","SG,G","1635","FA","30","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*065px*","Trevion Williams","(N/A)","SF,PF,C","1636","FA","25","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*045qi*","Troy Williams","(N/A)","SG,G,SF","1637","FA","30","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*04exi*","Nigel Williams-Goss","(N/A)","PG,G","1638","FA","31","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*065b9*","Lucas Williamson","(N/A)","PG,SG,G","1639","FA","26","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*06hre*","Bryce Wills","(N/A)","SG,G","1640","FA","24","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*04ewi*","D.J. Wilson","PHI","PF","1641","FA","29","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*048yh*","Kyle Wiltjer","(N/A)","PF","1642","FA","32","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*051p6*","Dylan Windler","(N/A)","SF","1643","FA","29","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*03nwi*","Justise Winslow","(N/A)","SF","1644","FA","29","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*05qua*","Cassius Winston","WAS","PG,G","1645","FA","27","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*059qd*","Todd Withers","(N/A)","PF","1646","FA","29","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*06cd5*","Isaiah Wong","(N/A)","SG,G","1647","FA","24","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*03nwq*","Christian Wood","(N/A)","PF","1648","FA","30","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*06ptn*","Moses Wood","(N/A)","SF,PF","1649","FA","26","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*05qtw*","Robert Woodard","(N/A)","SG,G,SF","1650","FA","26","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*06moq*","Trey Woodbury","(N/A)","PG,SG,G","1651","FA","26","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*059cn*","Kenny Wooten","(N/A)","PF","1652","FA","27","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*03r7h*","Delon Wright","IND","PG,SG,G","1653","FA","33","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*05uuw*","McKinley Wright","(N/A)","PG,G","1654","FA","26","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*05wqi*","Moses Wright","(N/A)","PF","1655","FA","26","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*051px*","Justin Wright-Foreman","(N/A)","PG,G","1656","FA","27","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*02nfp*","Tony Wroten","(N/A)","PG,SG,G","1657","FA","32","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*04xk6*","Ding Yanyuhang","(N/A)","SF","1658","FA","32","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*04w4j*","Gabe York","(N/A)","SG,G","1659","FA","32","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*03aq0*","James Young","(N/A)","SG,G","1660","FA","30","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*03r7x*","Joe Young","(N/A)","PG,SG,G","1661","FA","33","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*03g45*","Patric Young","(N/A)","PF","1662","FA","33","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*0723f*","Chris Youngblood","OKC","PG,SG,G","1663","FA","23","HOU Tue 4:30PM","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*05qu8*","Omer Yurtseven","(N/A)","C","1664","FA","27","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*042nv*","Rade Zagorac","(N/A)","SF","1665","FA","30","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*05ujn*","Marcus Zegarowski","(N/A)","PG,SG,G","1666","FA","27","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*04817*","Nick Zeisloft","(N/A)","PG,G","1667","FA","32","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*031lr*","Cody Zeller","(N/A)","C","1668","FA","33","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*042og*","Wang Zhelin","(N/A)","C","1669","FA","31","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*042o0*","Stephen Zimmerman Jr.","(N/A)","PF,C","1670","FA","29","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*042o7*","Paul Zipser","(N/A)","SF,PF","1671","FA","31","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
"*042ni*","Ante Zizic","(N/A)","C","1672","FA","28","","1","TBA","0","0","-","0","0","0","0","0","0","0","0","0","0","0"
